Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min,Is_RushHour,Delivery_Class
6425,8.82,Rainy,Medium,Morning,Bike,16,6.0,55.4,1,1
7700,8.37,Clear,Medium,Afternoon,Scooter,28,6.0,51.7,0,1
9283,15.13,Clear,High,Evening,Bike,12,6.0,59.7,1,1
11094,18.95,Clear,Low,Morning,Car,23,12.0,62.9,1,1
8246,14.65,Clear,Medium,Morning,Scooter,7,10.0,41.3,1,1
2825,1.41,Snowy,Medium,Evening,Bike,18,1.0,47.3,1,1
7917,9.01,Foggy,High,Evening,Bike,13,6.0,60.5,1,1
5972,4.15,Clear,Medium,Evening,Bike,21,3.0,45.2,1,1
333,0.78,Clear,Medium,Morning,Bike,6,1.0,17.0,1,0
11024,18.36,Rainy,Low,Evening,Car,20,16.0,64.3,1,1
2273,2.67,Clear,Low,Morning,Bike,18,1.0,33.0,1,0
11954,19.92,Rainy,High,Afternoon,Scooter,20,14.0,77.7,0,2
30,1.41,Foggy,Medium,Evening,Bike,15,0.0,72.0,1,2
7082,10.95,Rainy,Low,Morning,Bike,23,4.0,65.0,1,1
5123,5.34,Clear,Medium,Morning,Bike,19,3.0,45.7,1,1
7252,8.57,Clear,Medium,Afternoon,Scooter,18,4.0,40.8,0,1
8597,12.95,Clear,Medium,Afternoon,Bike,13,8.0,48.8,0,1
355,1.88,Clear,Medium,Morning,Scooter,24,7.0,35.0,1,0
652,10.97,Clear,Low,Afternoon,Scooter,27,3.0,51.0,0,1
4004,6.75,Rainy,High,Morning,Car,15,3.0,53.7,1,1
7140,10.32,Snowy,Low,Afternoon,Scooter,15,6.0,43.9,0,1
6961,8.92,Clear,Medium,Morning,Bike,8,4.0,46.6,1,1
6315,11.07,Clear,High,Afternoon,Bike,21,3.0,65.0,0,1
3745,3.02,Foggy,Low,Evening,Scooter,11,0.0,26.1,1,0
5929,7.12,Clear,Low,Afternoon,Bike,15,2.0,32.5,0,0
7569,8.51,Clear,Medium,Morning,Car,14,6.0,36.8,1,0
3508,0.69,Clear,Medium,Afternoon,Scooter,22,1.0,24.2,0,0
8363,14.07,Rainy,High,Evening,Car,14,9.0,64.7,1,1
8650,12.33,Clear,High,Morning,Scooter,19,9.0,60.4,1,1
10914,18.75,Clear,Low,Morning,Car,27,28.0,63.7,1,1
4226,5.77,Clear,Medium,Morning,Bike,16,2.0,46.0,1,1
8154,14.74,Clear,Low,Afternoon,Bike,16,6.0,50.9,0,1
5335,6.39,Clear,Low,Morning,Car,18,1.0,39.3,1,0
11572,19.12,Rainy,Low,Evening,Scooter,21,29.0,69.1,1,1
5458,6.96,Windy,Low,Afternoon,Bike,16,2.0,45.1,0,1
8247,15.25,Windy,Low,Morning,Car,17,7.0,43.7,1,1
9674,15.79,Clear,Medium,Afternoon,Scooter,11,6.0,53.6,0,1
2963,2.53,Clear,High,Evening,Scooter,19,1.0,35.2,1,0
5505,5.66,Foggy,Medium,Night,Scooter,19,3.0,40.2,0,1
2631,3.96,Windy,Medium,Evening,Scooter,33,0.0,57.5,1,1
108,15.23,Snowy,High,Morning,Bike,5,0.0,62.0,1,1
6160,9.13,Clear,High,Afternoon,Bike,12,4.0,48.6,0,1
5722,5.52,Rainy,Medium,Night,Bike,19,3.0,46.5,0,1
3345,0.48,Windy,Low,Afternoon,Bike,20,0.0,25.3,0,0
6925,9.1,Clear,Medium,Afternoon,Scooter,18,4.0,41.6,0,1
2643,1.17,Clear,Low,Afternoon,Car,22,1.0,19.7,0,0
9201,14.4,Clear,High,Afternoon,Bike,13,10.0,60.0,0,1
2556,0.19,Clear,High,Afternoon,Scooter,23,0.0,31.9,0,0
331,7.44,Rainy,Low,Evening,Bike,27,5.0,53.0,1,1
3539,3.89,Snowy,Low,Morning,Bike,21,0.0,44.5,1,1
4158,6.4,Clear,Low,Morning,Bike,11,2.0,35.6,1,0
8418,14.55,Clear,Low,Morning,Scooter,11,9.0,44.6,1,1
4432,6.25,Foggy,High,Afternoon,Bike,30,2.0,64.2,0,1
8386,12.95,Snowy,Medium,Afternoon,Scooter,31,6.0,76.7,0,2
2796,0.93,Clear,Low,Evening,Scooter,21,1.0,29.0,1,0
535,15.5,Clear,Medium,Morning,Scooter,28,9.0,89.0,1,2
41,2.88,Rainy,Unknown,Morning,Car,16,4.0,41.0,1,1
7986,9.44,Clear,Medium,Night,Bike,29,6.0,58.7,0,1
11294,18.41,Clear,Medium,Morning,Bike,19,17.0,70.5,1,2
2153,1.52,Clear,Medium,Afternoon,Bike,12,0.0,26.6,0,0
5794,6.93,Clear,Low,Morning,Bike,16,2.0,37.5,1,0
9916,15.21,Windy,Low,Afternoon,Scooter,9,7.0,46.3,0,1
6114,8.73,Rainy,Medium,Morning,Scooter,19,4.0,53.4,1,1
7890,10.47,Clear,Medium,Afternoon,Bike,17,5.0,51.1,0,1
4951,6.7,Clear,Medium,Afternoon,Bike,21,2.0,53.6,0,1
10319,18.31,Clear,Medium,Morning,Bike,11,12.0,61.0,1,1
5401,4.96,Clear,Medium,Evening,Bike,8,2.0,34.1,1,0
6704,11.35,Clear,Medium,Afternoon,Bike,27,4.0,58.8,0,1
744,10.3,Clear,Low,Morning,Car,12,7.0,41.0,1,1
3979,0.67,Foggy,Medium,Morning,Bike,14,0.0,37.6,1,0
3806,2.75,Rainy,Low,Afternoon,Bike,31,1.0,50.7,0,1
787,11.88,Rainy,High,Afternoon,Car,29,9.0,78.0,0,2
8840,14.73,Snowy,High,Evening,Bike,18,10.0,78.2,1,2
2655,2.09,Snowy,Medium,Evening,Scooter,26,1.0,49.2,1,1
6918,8.84,Rainy,Medium,Morning,Bike,12,5.0,58.3,1,1
5926,4.69,Rainy,Low,Evening,Bike,24,1.0,51.9,1,1
2732,1.01,Clear,Medium,Morning,Bike,10,1.0,28.5,1,0
2415,1.36,Clear,Medium,Morning,Scooter,32,1.0,46.6,1,1
11979,16.78,Clear,Low,Morning,Scooter,16,14.0,51.7,1,1
10500,17.06,Clear,Low,Evening,Car,10,23.0,43.8,1,1
7064,8.83,Clear,Medium,Morning,Car,25,3.0,53.0,1,1
4916,6.99,Clear,High,Morning,Scooter,21,1.0,51.9,1,1
2558,3.28,Rainy,Medium,Afternoon,Bike,22,0.0,46.4,0,1
3882,2.98,Rainy,High,Evening,Scooter,8,1.0,37.3,1,0
8292,12.47,Windy,Medium,Morning,Bike,24,8.0,63.5,1,1
4782,7.54,Clear,Low,Morning,Bike,18,1.0,42.9,1,1
10279,16.99,Windy,Medium,Night,Scooter,20,19.0,64.0,0,1
5520,4.24,Foggy,Low,Evening,Scooter,16,1.0,36.9,1,0
7879,10.68,Foggy,Low,Evening,Car,18,3.0,53.6,1,1
10888,18.69,Rainy,Medium,Morning,Bike,22,12.0,76.5,1,2
5817,5.27,Clear,Low,Afternoon,Car,19,2.0,24.8,0,0
4746,5.28,Foggy,Medium,Evening,Bike,22,2.0,52.1,1,1
7828,8.38,Clear,High,Afternoon,Scooter,17,6.0,44.3,0,1
4386,4.55,Foggy,Medium,Morning,Bike,15,3.0,44.6,1,1
491,9.39,Clear,Low,Morning,Bike,14,2.0,37.0,1,0
3970,0.82,Rainy,Medium,Morning,Bike,24,0.0,49.3,1,1
4736,7.42,Clear,High,Evening,Scooter,27,2.0,60.0,1,1
3207,2.72,Rainy,Low,Morning,Bike,17,0.0,39.1,1,0
4894,7.4,Rainy,Medium,Afternoon,Car,13,1.0,40.5,0,1
5532,7.88,Clear,Medium,Afternoon,Scooter,29,1.0,55.9,0,1
5045,6.06,Foggy,High,Afternoon,Bike,28,3.0,63.8,0,1
7646,8.34,Clear,Medium,Evening,Bike,20,6.0,49.9,1,1
11737,18.5,Clear,Low,Night,Car,17,10.0,53.1,0,1
5184,5.61,Clear,Medium,Afternoon,Scooter,18,2.0,40.0,0,0
11438,19.51,Foggy,Low,Afternoon,Scooter,11,29.0,54.4,0,1
2489,1.81,Rainy,High,Evening,Bike,15,1.0,48.9,1,1
666,3.48,Foggy,Low,Afternoon,Scooter,9,1.0,31.0,0,0
10559,19.57,Clear,Medium,Afternoon,Bike,11,17.0,60.7,0,1
6940,11.53,Clear,Medium,Evening,Scooter,14,6.0,47.4,1,1
10578,17.99,Clear,Medium,Evening,Bike,8,28.0,58.4,1,1
10990,19.89,Clear,Medium,Afternoon,Bike,18,17.0,63.6,0,1
9570,12.87,Windy,Low,Morning,Bike,11,6.0,48.7,1,1
8867,13.87,Rainy,Medium,Afternoon,Bike,14,9.0,57.2,0,1
8529,13.11,Rainy,Medium,Afternoon,Bike,18,8.0,60.9,0,1
7536,10.99,Foggy,Medium,Evening,Bike,14,6.0,55.9,1,1
4584,4.82,Clear,Low,Afternoon,Scooter,25,2.0,34.1,0,0
2680,1.72,Clear,Low,Morning,Bike,16,0.0,32.5,1,0
2346,0.41,Foggy,High,Afternoon,Bike,11,1.0,34.3,0,0
8536,15.09,Clear,Medium,Morning,Bike,26,6.0,73.7,1,2
11047,19.09,Clear,Low,Evening,Scooter,16,17.0,58.3,1,1
6038,9.97,Snowy,Medium,Afternoon,Bike,13,4.0,57.6,0,1
10944,18.19,Foggy,Low,Evening,Scooter,14,24.0,57.6,1,1
5332,7.28,Clear,Low,Night,Scooter,25,1.0,43.1,0,1
6999,8.27,Clear,Medium,Morning,Bike,16,6.0,49.0,1,1
6582,10.52,Foggy,Medium,Morning,Car,10,3.0,44.1,1,1
9913,14.82,Clear,Medium,Afternoon,Bike,19,9.0,57.7,0,1
9564,15.87,Clear,Low,Evening,Car,12,9.0,45.1,1,1
10037,19.3,Clear,Low,Evening,Bike,18,27.0,66.0,1,1
4664,7.12,Clear,Low,Evening,Bike,22,2.0,47.9,1,1
5731,4.26,Windy,Low,Evening,Bike,28,2.0,48.6,1,1
955,8.67,Windy,High,Morning,Bike,20,4.0,55.0,1,1
11076,17.65,Clear,Medium,Evening,Bike,11,20.0,55.9,1,1
11957,17.07,Foggy,Medium,Evening,Bike,9,18.0,64.6,1,1
5352,7.81,Clear,High,Morning,Car,24,3.0,58.1,1,1
5840,4.67,Clear,Low,Morning,Bike,8,3.0,29.5,1,0
807,18.72,Rainy,Medium,Afternoon,Bike,17,0.0,89.0,0,2
5114,4.04,Rainy,Medium,Evening,Bike,28,1.0,57.3,1,1
6401,10.41,Foggy,Medium,Night,Bike,27,4.0,64.5,0,1
4146,7.24,Windy,Medium,Morning,Bike,25,3.0,57.6,1,1
11659,19.25,Windy,Medium,Evening,Car,23,12.0,79.3,1,2
11475,17.85,Clear,Medium,Evening,Scooter,16,10.0,65.3,1,1
974,4.69,Rainy,Medium,Evening,Scooter,12,7.0,36.0,1,0
11078,16.44,Rainy,Low,Afternoon,Scooter,15,25.0,50.0,0,1
10067,17.36,Clear,Medium,Evening,Bike,21,27.0,66.4,1,1
11643,17.08,Snowy,Medium,Evening,Bike,28,22.0,86.8,1,2
213,13.21,Clear,Unknown,Morning,Scooter,12,4.0,63.0,1,1
6119,11.33,Clear,Low,Evening,Bike,23,3.0,58.8,1,1
7111,11.76,Clear,Medium,Afternoon,Scooter,9,5.0,41.9,0,1
6644,9.7,Clear,Low,Afternoon,Scooter,12,6.0,34.1,0,0
11296,19.13,Clear,Medium,Morning,Scooter,24,20.0,76.2,1,2
10300,19.71,Clear,Medium,Evening,Bike,8,29.0,61.2,1,1
10690,17.36,Snowy,Medium,Afternoon,Bike,12,15.0,70.4,0,2
10302,19.53,Clear,Medium,Morning,Bike,14,15.0,61.8,1,1
10360,16.97,Clear,Medium,Afternoon,Bike,19,15.0,66.7,0,1
10871,19.39,Rainy,Medium,Afternoon,Car,24,28.0,73.0,0,2
6557,8.7,Foggy,Medium,Morning,Car,9,4.0,41.3,1,1
9385,12.38,Clear,Medium,Afternoon,Bike,24,7.0,54.3,0,1
11835,16.57,Snowy,High,Afternoon,Car,26,19.0,75.1,0,2
7200,9.97,Rainy,Low,Morning,Scooter,22,3.0,57.3,1,1
8837,15.73,Clear,Low,Evening,Bike,18,10.0,56.4,1,1
7000,8.24,Rainy,High,Afternoon,Bike,10,3.0,46.7,0,1
6886,11.16,Snowy,Low,Morning,Car,14,5.0,49.7,1,1
5990,5.86,Windy,Medium,Afternoon,Scooter,13,3.0,37.2,0,0
11866,16.09,Clear,Low,Afternoon,Car,20,24.0,51.2,0,1
4946,4.26,Clear,Low,Evening,Bike,23,1.0,41.5,1,1
4196,4.37,Snowy,Medium,Afternoon,Bike,17,1.0,48.1,0,1
5578,6.09,Clear,High,Morning,Bike,21,3.0,53.7,1,1
2263,3.17,Clear,Medium,Morning,Car,18,0.0,36.0,1,0
11865,18.22,Clear,High,Afternoon,Bike,19,12.0,73.6,0,2
10286,18.0,Clear,Low,Evening,Scooter,24,12.0,67.2,1,1
4800,5.63,Foggy,Low,Evening,Scooter,17,1.0,39.8,1,0
8886,12.37,Windy,Medium,Afternoon,Car,15,8.0,42.6,0,1
9490,12.89,Clear,Low,Night,Scooter,19,8.0,43.2,0,1
5535,4.45,Foggy,Low,Afternoon,Bike,13,3.0,36.7,0,0
4968,6.12,Clear,Medium,Evening,Scooter,14,2.0,38.5,1,0
5592,7.21,Clear,Low,Afternoon,Scooter,14,2.0,39.9,0,0
7605,9.53,Rainy,Low,Evening,Bike,14,4.0,48.7,1,1
2894,3.87,Clear,Low,Afternoon,Bike,19,1.0,38.5,0,0
3425,2.15,Clear,Medium,Evening,Scooter,22,0.0,32.5,1,0
11840,16.87,Windy,Medium,Morning,Bike,17,18.0,65.8,1,1
4246,7.76,Clear,Low,Morning,Car,27,1.0,50.2,1,1
3573,2.05,Rainy,Medium,Afternoon,Scooter,6,0.0,26.0,0,0
3224,0.63,Rainy,Low,Night,Bike,15,0.0,33.0,0,0
9152,15.72,Foggy,Medium,Afternoon,Bike,17,9.0,61.6,0,1
6056,11.67,Snowy,Medium,Morning,Scooter,18,6.0,58.7,1,1
8301,13.01,Clear,Medium,Evening,Bike,26,7.0,64.8,1,1
5220,7.36,Clear,Low,Morning,Scooter,18,2.0,41.6,1,1
3881,3.95,Rainy,Low,Afternoon,Scooter,26,0.0,42.0,0,1
8778,14.35,Rainy,Low,Morning,Car,10,6.0,51.0,1,1
2844,2.97,Clear,High,Afternoon,Bike,9,1.0,39.9,0,0
5648,7.99,Clear,Low,Night,Scooter,13,2.0,29.1,0,0
7790,11.0,Clear,Low,Afternoon,Bike,21,3.0,47.7,0,1
929,12.85,Rainy,Medium,Evening,Scooter,6,7.0,61.0,1,1
2977,0.38,Clear,Low,Morning,Bike,10,0.0,18.2,1,0
100,2.6,Clear,Low,Afternoon,Bike,16,1.0,29.0,0,0
4508,6.25,Windy,Low,Afternoon,Scooter,27,1.0,45.9,0,1
2785,1.77,Windy,High,Evening,Bike,15,1.0,47.5,1,1
9411,12.58,Foggy,Low,Morning,Scooter,14,9.0,44.4,1,1
2942,1.51,Snowy,High,Evening,Bike,28,1.0,65.6,1,1
2786,1.87,Clear,High,Evening,Car,6,1.0,27.2,1,0
7645,9.5,Rainy,High,Evening,Scooter,19,5.0,58.7,1,1
8598,13.59,Clear,Medium,Evening,Car,10,6.0,46.0,1,1
5591,6.1,Snowy,Medium,Afternoon,Bike,19,3.0,59.4,0,1
4847,7.47,Clear,Low,Afternoon,Bike,15,2.0,38.3,0,0
5935,5.11,Rainy,Low,Evening,Scooter,22,1.0,49.2,1,1
403,10.35,Clear,Medium,Night,Bike,7,9.0,48.0,0,1
4428,4.17,Rainy,High,Afternoon,Bike,29,3.0,66.1,0,1
809,9.29,Clear,Medium,Morning,Bike,17,2.0,49.0,1,1
10468,19.82,Rainy,Medium,Afternoon,Car,26,30.0,74.9,0,2
7638,10.37,Foggy,Medium,Evening,Bike,29,6.0,66.4,1,1
5680,5.98,Clear,Medium,Morning,Scooter,11,3.0,29.7,1,0
9151,12.28,Rainy,High,Evening,Car,8,9.0,53.5,1,1
9306,13.07,Clear,High,Afternoon,Bike,10,10.0,44.8,0,1
5647,5.97,Clear,Low,Morning,Bike,16,1.0,39.2,1,0
4214,7.75,Clear,High,Afternoon,Bike,24,2.0,61.8,0,1
5533,5.86,Clear,Medium,Evening,Bike,32,3.0,58.6,1,1
10184,17.84,Clear,High,Night,Bike,7,23.0,59.2,0,1
3016,2.01,Clear,Low,Morning,Bike,19,1.0,33.5,1,0
3518,1.61,Windy,Low,Afternoon,Bike,12,0.0,22.6,0,0
4668,5.89,Clear,Low,Afternoon,Bike,17,2.0,35.2,0,0
8205,12.02,Clear,Low,Afternoon,Scooter,15,7.0,36.8,0,0
3784,3.59,Clear,Low,Afternoon,Scooter,30,0.0,37.9,0,0
3550,1.04,Clear,Low,Evening,Bike,28,0.0,38.7,1,0
11668,16.46,Windy,Medium,Afternoon,Bike,28,23.0,69.6,0,1
7153,8.51,Clear,High,Evening,Car,12,4.0,44.0,1,1
2474,0.2,Clear,High,Night,Bike,27,1.0,49.7,0,1
5305,6.68,Foggy,Low,Morning,Bike,13,2.0,45.1,1,1
8394,13.35,Clear,High,Evening,Bike,10,9.0,57.9,1,1
4641,7.49,Foggy,Low,Afternoon,Bike,13,3.0,36.4,0,0
3821,1.47,Windy,Low,Morning,Scooter,17,0.0,34.2,1,0
11813,16.34,Rainy,Low,Night,Car,10,27.0,41.6,0,1
8919,15.84,Clear,Medium,Afternoon,Scooter,16,8.0,54.0,0,1
7855,9.19,Clear,High,Evening,Bike,17,5.0,55.7,1,1
4357,5.92,Rainy,High,Afternoon,Bike,26,2.0,62.2,0,1
9985,14.42,Foggy,Low,Evening,Bike,24,10.0,66.4,1,1
2486,1.76,Clear,Low,Night,Bike,16,1.0,27.8,0,0
5480,4.59,Rainy,High,Afternoon,Scooter,10,2.0,38.3,0,0
6619,10.39,Clear,Low,Morning,Bike,25,3.0,52.4,1,1
9228,13.48,Clear,Low,Morning,Scooter,23,8.0,53.4,1,1
9213,13.81,Rainy,Low,Evening,Scooter,22,10.0,55.5,1,1
6036,8.11,Clear,Low,Morning,Car,13,4.0,26.9,1,0
8060,14.41,Snowy,Low,Evening,Bike,24,10.0,71.0,1,2
9234,14.74,Clear,Low,Evening,Scooter,15,9.0,45.6,1,1
5464,7.16,Clear,Medium,Afternoon,Bike,20,1.0,46.5,0,1
5843,6.76,Rainy,Low,Evening,Bike,29,2.0,59.0,1,1
5757,5.57,Clear,High,Evening,Scooter,15,3.0,45.2,1,1
474,17.88,Clear,Medium,Evening,Bike,29,3.0,89.0,1,2
7259,8.09,Clear,Medium,Afternoon,Bike,17,3.0,42.1,0,1
881,5.01,Rainy,Low,Afternoon,Bike,10,5.0,31.0,0,0
11289,16.94,Clear,Medium,Morning,Car,21,24.0,64.5,1,1
4007,7.82,Rainy,Medium,Afternoon,Car,19,3.0,49.0,0,1
136,6.8,Clear,High,Evening,Bike,28,5.0,55.0,1,1
9381,14.61,Clear,High,Morning,Scooter,23,9.0,61.1,1,1
3198,2.9,Rainy,Medium,Afternoon,Bike,21,1.0,46.3,0,1
7225,10.45,Clear,Low,Afternoon,Bike,25,3.0,49.3,0,1
7811,9.91,Rainy,Low,Morning,Bike,11,3.0,43.5,1,1
8696,12.93,Clear,Low,Night,Scooter,15,9.0,36.5,0,0
11792,16.82,Clear,Low,Morning,Car,28,27.0,65.3,1,1
993,5.81,Rainy,Medium,Evening,Bike,14,8.0,41.0,1,1
2564,1.78,Rainy,Medium,Night,Scooter,20,0.0,39.4,0,0
682,5.53,Windy,High,Morning,Bike,23,4.0,59.0,1,1
932,16.78,Rainy,Medium,Morning,Bike,22,1.0,70.0,1,1
9542,15.49,Clear,Medium,Morning,Car,29,10.0,60.3,1,1
4784,5.59,Clear,Low,Morning,Car,9,3.0,21.1,1,0
11664,19.66,Snowy,Low,Morning,Bike,20,15.0,79.7,1,2
6679,9.8,Clear,Medium,Morning,Bike,24,5.0,56.3,1,1
9587,12.26,Clear,High,Morning,Bike,21,9.0,64.9,1,1
8163,12.23,Clear,Low,Morning,Car,29,6.0,55.7,1,1
5522,4.64,Snowy,High,Evening,Bike,9,1.0,48.5,1,1
11129,17.78,Clear,Medium,Afternoon,Bike,20,17.0,66.0,0,1
611,1.27,Foggy,High,Afternoon,Bike,25,9.0,46.0,0,1
3261,0.48,Clear,Low,Evening,Bike,15,1.0,25.2,1,0
11366,16.86,Clear,High,Morning,Scooter,15,26.0,62.5,1,1
9839,12.63,Foggy,Low,Evening,Scooter,25,10.0,56.6,1,1
437,1.92,Clear,Low,Unknown,Bike,8,7.0,14.0,0,0
7621,10.76,Clear,High,Morning,Bike,11,4.0,51.3,1,1
2820,0.31,Clear,Medium,Afternoon,Car,25,1.0,30.2,0,0
6273,9.85,Snowy,High,Morning,Car,34,5.0,81.4,1,2
5135,6.4,Foggy,Medium,Evening,Scooter,11,3.0,42.6,1,1
8785,13.58,Rainy,Low,Evening,Car,22,6.0,60.4,1,1
4220,7.87,Clear,Low,Evening,Bike,23,1.0,52.4,1,1
4003,4.93,Windy,Medium,Evening,Bike,12,2.0,46.0,1,1
10189,19.42,Rainy,Low,Afternoon,Bike,25,25.0,74.0,0,2
10907,17.25,Clear,Medium,Morning,Bike,18,16.0,68.4,1,1
11988,17.02,Snowy,Low,Evening,Bike,26,16.0,77.7,1,2
3975,0.65,Clear,Medium,Afternoon,Bike,30,1.0,40.3,0,1
6573,11.77,Clear,Medium,Night,Bike,22,4.0,60.9,0,1
6089,8.49,Clear,Low,Morning,Bike,6,4.0,33.3,1,0
8949,13.15,Foggy,Medium,Morning,Bike,15,6.0,65.2,1,1
6599,8.2,Clear,Low,Evening,Bike,21,6.0,45.4,1,1
8808,13.76,Windy,Medium,Evening,Bike,9,10.0,50.4,1,1
4815,7.16,Clear,Medium,Night,Bike,19,3.0,44.9,0,1
8678,15.02,Snowy,Medium,Afternoon,Bike,15,9.0,65.2,0,1
11620,17.46,Foggy,Low,Morning,Bike,14,13.0,65.4,1,1
4604,4.54,Foggy,Medium,Afternoon,Bike,24,3.0,49.8,0,1
951,12.21,Clear,High,Morning,Bike,9,4.0,57.0,1,1
9068,14.15,Windy,Medium,Afternoon,Scooter,30,7.0,68.5,0,1
7216,8.43,Clear,Low,Morning,Bike,17,4.0,42.6,1,1
9535,13.43,Clear,Medium,Afternoon,Scooter,26,9.0,59.8,0,1
2808,2.16,Clear,Medium,Night,Car,9,1.0,24.3,0,0
897,6.22,Rainy,Medium,Morning,Bike,15,0.0,49.0,1,1
9356,13.35,Clear,High,Evening,Bike,19,7.0,66.2,1,1
5411,5.44,Rainy,High,Afternoon,Scooter,28,2.0,58.8,0,1
9880,14.91,Windy,Low,Evening,Bike,23,9.0,63.8,1,1
9129,14.95,Snowy,Medium,Afternoon,Car,26,7.0,71.6,0,2
7058,10.13,Rainy,High,Afternoon,Bike,8,4.0,57.6,0,1
7770,10.48,Foggy,Low,Morning,Bike,27,3.0,62.2,1,1
2936,3.93,Clear,Medium,Afternoon,Scooter,20,0.0,33.8,0,0
138,14.21,Clear,Medium,Evening,Bike,24,5.0,58.0,1,1
5387,5.57,Rainy,Medium,Afternoon,Bike,24,3.0,53.8,0,1
8474,15.82,Rainy,High,Evening,Car,17,6.0,75.6,1,2
6550,11.16,Clear,Medium,Afternoon,Scooter,11,6.0,42.6,0,1
9324,13.48,Windy,Medium,Night,Scooter,18,8.0,50.1,0,1
4102,7.7,Clear,Low,Morning,Bike,21,3.0,42.5,1,1
10787,16.33,Rainy,Low,Morning,Bike,7,18.0,53.8,1,1
3986,1.34,Windy,Medium,Morning,Bike,14,0.0,36.3,1,0
10794,19.89,Foggy,High,Afternoon,Bike,27,22.0,87.6,0,2
39,13.84,Clear,Low,Morning,Scooter,18,5.0,64.0,1,1
3231,2.43,Clear,Medium,Morning,Car,23,1.0,36.1,1,0
6556,10.69,Foggy,Low,Afternoon,Bike,29,3.0,58.6,0,1
10171,16.42,Windy,Low,Evening,Scooter,25,20.0,64.7,1,1
8623,13.48,Clear,Low,Afternoon,Bike,23,9.0,53.3,0,1
5629,5.02,Rainy,High,Evening,Bike,22,2.0,62.1,1,1
3273,0.6,Clear,High,Afternoon,Car,18,1.0,32.1,0,0
8846,13.81,Clear,Medium,Evening,Bike,29,8.0,67.6,1,1
2234,1.59,Rainy,Medium,Evening,Scooter,15,0.0,34.5,1,0
6685,9.17,Windy,Medium,Evening,Car,13,6.0,48.8,1,1
4896,5.68,Clear,Low,Evening,Bike,18,3.0,40.4,1,1
8830,14.14,Foggy,Low,Afternoon,Bike,18,10.0,57.9,0,1
264,10.61,Clear,Medium,Morning,Bike,17,0.0,59.0,1,1
6047,8.28,Clear,High,Night,Bike,28,4.0,60.7,0,1
8290,13.67,Snowy,Low,Morning,Scooter,27,7.0,65.0,1,1
4779,6.33,Clear,Low,Morning,Car,31,2.0,49.5,1,1
460,2.82,Rainy,Medium,Evening,Scooter,10,1.0,29.0,1,0
10940,16.25,Windy,High,Afternoon,Car,17,27.0,63.9,0,1
11818,18.66,Clear,Medium,Evening,Bike,11,24.0,63.2,1,1
11626,17.29,Foggy,Medium,Morning,Scooter,16,17.0,67.1,1,1
7418,8.29,Windy,High,Evening,Bike,28,4.0,65.5,1,1
8423,13.57,Rainy,Low,Evening,Bike,25,6.0,69.1,1,1
9041,15.07,Rainy,Low,Night,Bike,11,8.0,50.7,0,1
171,13.71,Rainy,Medium,Evening,Bike,22,9.0,64.0,1,1
9176,13.88,Clear,Medium,Evening,Bike,14,7.0,55.1,1,1
2199,0.67,Clear,Low,Evening,Bike,19,1.0,31.9,1,0
10798,18.64,Rainy,Medium,Morning,Car,30,29.0,83.0,1,2
5328,7.29,Snowy,Medium,Morning,Car,16,2.0,56.2,1,1
3123,0.68,Snowy,Low,Evening,Bike,16,1.0,37.9,1,0
360,11.72,Rainy,Low,Evening,Bike,11,9.0,42.0,1,1
3857,1.02,Clear,Medium,Night,Bike,12,0.0,24.0,0,0
8447,15.51,Rainy,Low,Night,Bike,22,7.0,66.3,0,1
10149,17.49,Snowy,High,Morning,Bike,20,11.0,86.7,1,2
6608,11.53,Clear,Low,Morning,Bike,22,3.0,52.0,1,1
6785,11.75,Windy,Medium,Afternoon,Bike,15,6.0,51.6,0,1
9990,13.03,Snowy,High,Afternoon,Car,17,8.0,66.3,0,1
5564,7.64,Clear,Medium,Morning,Scooter,24,2.0,53.9,1,1
2715,2.6,Foggy,Low,Afternoon,Bike,14,1.0,28.8,0,0
2620,0.95,Clear,Low,Evening,Bike,12,1.0,20.4,1,0
3446,2.44,Rainy,Medium,Afternoon,Bike,28,1.0,54.8,0,1
9522,14.77,Clear,Low,Evening,Scooter,15,8.0,45.7,1,1
2094,0.63,Clear,Low,Morning,Bike,11,0.0,21.1,1,0
9608,12.75,Clear,Medium,Morning,Scooter,19,7.0,61.1,1,1
5717,5.67,Foggy,Low,Morning,Car,14,1.0,35.2,1,0
2248,3.32,Clear,Medium,Evening,Bike,14,1.0,35.2,1,0
5755,5.51,Clear,Medium,Afternoon,Scooter,17,1.0,33.8,0,0
11706,19.76,Clear,Low,Evening,Bike,31,22.0,80.0,1,2
10692,17.01,Clear,Medium,Evening,Bike,18,16.0,62.4,1,1
3458,3.19,Clear,Medium,Night,Car,21,0.0,37.0,0,0
3548,2.47,Foggy,Medium,Evening,Bike,11,1.0,35.3,1,0
8588,12.57,Windy,High,Morning,Bike,14,7.0,67.6,1,1
7667,11.21,Clear,Low,Afternoon,Bike,19,3.0,51.3,0,1
10046,16.32,Clear,Medium,Afternoon,Scooter,28,15.0,62.6,0,1
2417,1.22,Clear,Low,Afternoon,Scooter,17,1.0,17.8,0,0
10637,17.92,Clear,Low,Night,Scooter,25,21.0,57.9,0,1
7490,11.5,Foggy,High,Evening,Scooter,16,3.0,58.8,1,1
